国内卫视,#genre#
CCTV-10,http://117.148.179.164/PLTV/88888888/224/3221232492/index.m3u8 
CCTV-11,http://117.148.179.164/PLTV/88888888/224/3221231711/index.m3u8 
CCTV-12,http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8 
CCTV-13
CCTV-14,http://117.148.179.182/PLTV/88888888/224/3221231648/index.m3u8 
CCTV-15,http://117.148.179.169/PLTV/88888888/224/3221231693/index.m3u8 
CCTV-16,http://117.148.179.162/PLTV/88888888/224/3221233403/index.m3u8
CCTV-17,http://117.148.179.147/PLTV/88888888/224/3221231772/index.m3u8
中国教育1,http://117.148.179.156/PLTV/88888888/224/3221231714/index.m3u8 
中国教育2,http://117.148.179.162/PLTV/88888888/224/3221231607/index.m3u8 
中国教育3,http://117.148.179.136/PLTV/88888888/224/3221231543/index.m3u8 
中国教育4,http://117.148.179.155/PLTV/88888888/224/3221231613/index.m3u8
北京卫视,http://117.148.179.168/PLTV/88888888/224/3221231732/index.m3u8 
浙江卫视,http://117.148.179.165/PLTV/88888888/224/3221229352/index.m3u8
东方卫视,http://117.148.179.165/PLTV/88888888/224/3221231738/index.m3u8
湖南卫视,http://117.148.179.172/PLTV/88888888/224/3221231729/index.m3u8 
江苏卫视,http://117.148.179.147/PLTV/88888888/224/3221231447/index.m3u8
安徽卫视,http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8 
湖北卫视,http://117.148.179.142/PLTV/88888888/224/3221231888/index.m3u8 
深圳卫视,http://117.148.179.37/PLTV/88888888/224/3221228825/index.m3u8 
山东卫视,http://117.148.179.137/TVOD/88888888/224/3221227909/index.m3u8
辽宁卫视,http://117.148.179.152/PLTV/88888888/224/3221231802/index.m3u8 
辽宁卫视,http://117.148.179.147/PLTV/88888888/224/3221231802/index.m3u8
广东卫视,http://117.148.179.147/PLTV/88888888/224/3221231502/index.m3u8
黑龙江卫视,http://117.148.179.37/PLTV/88888888/224/3221228827/index.m3u8 
天津卫视,http://117.148.179.37/PLTV/88888888/224/3221228818/index.m3u8 
四川卫视,http://117.148.179.142/PLTV/88888888/224/3221231885/index.m3u8 
江西卫视,http://117.148.179.141/PLTV/88888888/224/3221231964/index.m3u8

南方卫视,http://117.148.179.147/PLTV/88888888/224/3221231661/index.m3u8

①$-$武汉 教育网 4
CCTV-1,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv1/1.m3u8
CCTV-2,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv2/1.m3u8
CCTV-3,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv3/1.m3u8

CCTV-5,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv5/1.m3u8
CCTV-6,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv6/1.m3u8



CCTV-16,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV-16,http://ott.js.chinamobile.com/PLTV/3/224/3221228144/index.m3u8
CCTV-16,http://117.169.124.149:8080/live/HD-4000k-1080P-cctv16/1.m3u8
CCTV-16,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv16/1.m3u8


娱乐频道,http://125.210.152.21:9120/live/GQYL.m3u8
求索纪录,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5EFD5775U31936182K776AC3C1IC7F7E2B7PBM316F986V0Z9C465W161DD2827A6455F0&playtoken=31650CCBYWVYENM10&verifycode=2003485633&rate=org&programid=4200900158.m3u8
求索生活,http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
求索科学,http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
求索动物,http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8
求索记录,http://59.44.10.113:9901/tsfile/live/1042_1.m3u8

农林卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-nonglinstv/SD-4000k-576P-nonglinstv
南方卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-nanfangstv/SD-4000k-576P-nanfangstv

安多卫视,http://183.207.248.71:80/cntv/live1/anduostv/anduostv

延边卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-yanbianstv/SD-4000k-576P-yanbianstv

三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8
三沙卫视,http://live.scuec.edu.cn:8080/hls/sstv.m3u8




$-$江西 宜春 移动
CCTV-1,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV-2,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV-3,http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8
CCTV-4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV-5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV-7,http://39.135.138.58:18890/PLTV/88888888/224/3221225624/index.m3u8
CCTV-8,http://39.135.138.58:18890/PLTV/88888888/224/3221225631/index.m3u8
CCTV-9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV-10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV-11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV-12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8
CCTV-17,Dhttp://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
东南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225657/index.m3u8
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225690/index.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225697/index.m3u8
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225698/index.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
深圳卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
江西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225705/index.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225680/index.m3u8
云南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225664/index.m3u8
内蒙古卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225667/index.m3u8
西藏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225723/index.m3u8
甘肃卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225724/index.m3u8
新疆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225725/index.m3u8
宁夏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8
青海卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225727/index.m3u8
陕西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225729/index.m3u8
山西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8
广西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225731/index.m3u8

$-$湖南 岳阳 联通
CCTV-1,http://58.20.64.92:9998/tsfile/live/0001_1.m3u8
CCTV-2,http://58.20.64.92:9998/tsfile/live/live/0003_1.m3u8
CCTV-3,http://58.20.64.92:9998/tsfile/live/0004_1.m3u8
CCTV-4,http://58.20.64.92:9998/tsfile/live/0005_1.m3u8

CCTV-6,http://58.20.64.92:9998/tsfile/live/0007_1.m3u8
CCTV-7,http://58.20.64.92:9998/tsfile/live/0008_1.m3u8
CCTV-8,http://58.20.64.92:9998/tsfile/live/0009_1.m3u8
CCTV-9,http://58.20.64.92:9998/tsfile/live/0010_1.m3u8
CCTV-10,http://58.20.64.92:9998/tsfile/live/0011_1.m3u8
CCTV-11,http://58.20.64.92:9998/tsfile/live/0012_1.m3u8
CCTV-12,http://58.20.64.92:9998/tsfile/live/0013_1.m3u8
CCTV-13,http://58.20.64.92:9998/tsfile/live/0014_1.m3u8
CCTV-14,http://58.20.64.92:9998/tsfile/live/0015_1.m3u8
CCTV-15,http://58.20.64.92:9998/tsfile/live/0128_1.m3u8


中国教育1,http://58.20.64.92:9998/tsfile/live/1025_1.m3u8

湖南卫视,http://58.20.64.92:9998/tsfile/live/1001_1.m3u8
浙江卫视,http://58.20.64.92:9998/tsfile/live/0126_1.m3u8
广东卫视,http://58.20.64.92:9998/tsfile/live/1011_1.m3u8
东南卫视,http://58.20.64.92:9998/tsfile/live/1010_1.m3u8
北京卫视,http://58.20.64.92:9998/tsfile/live/0131_1.m3u8
安徽卫视,http://58.20.64.92:9998/tsfile/live/1008_1.m3u8
辽宁卫视,http://58.20.64.92:9998/tsfile/live/1009_1.m3u8
河北卫视,http://58.20.64.92:9998/tsfile/live/1014_1.m3u8
湖北卫视,http://58.20.64.92:9998/tsfile/live/1012_1.m3u8
贵州卫视,http://58.20.64.92:9998/tsfile/live/1013_1.m3u8
四川卫视,http://58.20.64.92:9998/tsfile/live/1015_1.m3u8
重庆卫视,http://58.20.64.92:9998/tsfile/live/1016_1.m3u8
山东卫视,http://58.20.64.92:9998/tsfile/live/0137_1.m3u8
东方卫视,http://58.20.64.92:9998/tsfile/live/0138_1.m3u8
天津卫视,http://58.20.64.92:9998/tsfile/live/0143_1.m3u8



$-$山西 移动
CCTV-1,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000018602&livemode=1&stbId=2&channel-id=ystenlive
CCTV-2,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000023315&livemode=1&stbId=2&channel-id=ystenlive
CCTV-3,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000013682&livemode=1&stbId=2&channel-id=ystenlive
CCTV-4,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000002000031664&livemode=1&stbId=2&channel-id=ystenlive
CCTV-5,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000004794&livemode=1&stbId=2&channel-id=ystenlive
CCTV-5+,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000020505&livemode=1&stbId=2&channel-id=ystenlive
CCTV-6,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000001737&livemode=1&stbId=2&channel-id=ystenlive
CCTV-7,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000024341&livemode=1&stbId=2&channel-id=ystenlive
CCTV-8,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000003736&livemode=1&stbId=2&channel-id=ystenlive
CCTV-9,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000014583&livemode=1&stbId=2&channel-id=ystenlive
CCTV-10,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000023734&livemode=1&stbId=2&channel-id=ystenlive
CCTV-11,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000002000019789&livemode=1&stbId=2&channel-id=ystenlive
CCTV-12,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000032494&livemode=1&stbId=2&channel-id=ystenlive
CCTV-13,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000002000021303&livemode=1&stbId=2&channel-id=ystenlive
CCTV-14,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000008170&livemode=1&stbId=2&channel-id=ystenlive
CCTV-15,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000002000008163&livemode=1&stbId=2&channel-id=ystenlive
CCTV-17,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000005000056836&livemode=1&stbId=2&channel-id=ystenlive
北京卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000031556&livemode=1&channel-id=bestzb&stbId=10
浙江卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000007275&livemode=1&channel-id=bestzb&stbId=10
湖北卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000014954&livemode=1&channel-id=bestzb&stbId=10
湖南卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000010000030452&livemode=1&channel-id=bestzb&stbId=10
天津卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000001000030788&livemode=1&channel-id=bestzb&stbId=10
山东卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=1000000001000016568&livemode=1&channel-id=ystenlive&stbId=10
深圳卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000007410&livemode=1&channel-id=bestzb&stbId=10
江苏卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000019351&livemode=1&channel-id=bestzb&stbId=10
安徽卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000001000027288&livemode=1&channel-id=bestzb&stbId=10
辽宁卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=1000000001000001945&livemode=1&channel-id=ystenlive&stbId=10
重庆卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=1000000001000001096&livemode=1&channel-id=ystenlive&stbId=10
黑龙江卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000025203&livemode=1&channel-id=bestzb&stbId=10
贵州卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000025843&livemode=1&channel-id=bestzb&stbId=10
广东卫视 ,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000004000014694&livemode=1&channel-id=bestzb&stbId=10
江西卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000001000032154&livemode=1&channel-id=bestzb&stbId=10
河北卫视,http://39.135.187.130/0000000000001001/1/1.m3u8?Contentid=5000000006000040016&livemode=1&channel-id=bestzb&stbId=10

中数传媒,#genre#
风云足球,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514203.m3u8
风云音乐,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514103.m3u8
风云剧场,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513603.m3u8
第一剧场,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514403.m3u8
怀旧剧场,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012511203.m3u8
兵器科技,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513403.m3u8
世界地理,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513303.m3u8
高尔夫·网球,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012512503.m3u8
女性时尚,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513903.m3u8
央视文化精品,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513803.m3u8
央视台球,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513703.m3u8
电视指南,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514003.m3u8
卫生健康,http://106.225.230.119/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513503.m3u8



风云足球,http://42.176.185.28:9901/tsfile/live/1017_1.m3u8
央视文化精品,http://42.176.185.28:9901/tsfile/live/1028_1.m3u8
风云音乐,http://42.176.185.28:9901/tsfile/live/1024_1.m3u8
风云剧场,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8
世界地理,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8


怀旧剧场,http://220.176.60.234:808/hls/71/index.m3u8
第一剧场,http://220.176.60.234:808/hls/81/index.m3u8
风云音乐,http://220.176.60.234:808/hls/83/index.m3u8
央视文化精品,http://220.176.60.234:808/hls/90/index.m3u8
高尔夫网球,http://220.176.60.234:808/hls/91/index.m3u8
风云足球,http://220.176.60.234:808/hls/96/index.m3u8
兵器科技,http://220.176.60.234:808/hls/97/index.m3u8
世界地理,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8

第一剧场,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000569&playtoken=ABCDEFGH&auth=no
央视台球,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000596&playtoken=ABCDEFGH&auth=no
风云剧场,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000570&playtoken=ABCDEFGH&auth=no
怀旧剧场,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000571&playtoken=ABCDEFGH&auth=no
兵器科技,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000572&playtoken=ABCDEFGH&auth=no
央视文化精品,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000573&playtoken=ABCDEFGH&auth=no
高尔夫网球,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000574&playtoken=ABCDEFGH&auth=no
风云足球,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000576&playtoken=ABCDEFGH&auth=no



怀旧剧场,http://117.148.179.147/PLTV/88888888/224/3221231544/index.m3u8
电视指南,http://117.148.179.147/PLTV/88888888/224/3221231571/index.m3u8
央视文化精品,http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8
兵器科技,http://117.148.179.147/PLTV/88888888/224/3221231573/index.m3u8
女性时尚,http://117.148.179.147/PLTV/88888888/224/3221231598/index.m3u8
风云音乐,http://175.18.189.238:9901/tsfile/live/1029_1.m3u8
风云足球,http://117.148.179.147/PLTV/88888888/224/3221231547/index.m3u8
风云剧场,http://117.148.179.147/PLTV/88888888/224/3221231604/index.m3u8
高尔夫网球,http://117.148.179.147/PLTV/88888888/224/3221231619/index.m3u8
第一剧场,http://117.148.179.147/PLTV/88888888/224/3221231540/index.m3u8
央视台球,http://117.148.179.147/PLTV/88888888/224/3221231616/index.m3u8
世界地理,http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8
卫生健康,http://175.18.189.238:9901/tsfile/live/1014_1.m3u8
CNC 中文高清,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
CNC 英文高清,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
清华大学电视台高清,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8


4K频道,#genre#
CCTV-4k,https://p.ggiptv.com/v/4k.m3u8
CCTV-4k,http://ye23.win/iptv/4k.cctv.php
CCTV-4k,http://39.134.184.95:6610/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/42330389.smil/index.m3u8?fmt=ts2hls
CCTV-4k,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV-8K超高清,http://117.148.179.141:80/PLTV/88888888/224/3221233404/index.m3u8
CCTV-8K超高清,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/index.m3u8
CCTV-8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233350/index.m3u8
CCTV16-奥林匹克8K,http://down.btvcloud.com/8k2021zhibo/zhibo8K2021.m3u8
CCTV4-K,http://39.135.55.105:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1
CCTV-16,http://183.214.164.90/hlsliveali-cdn.ysp.cctv.cn/ysp/2012492303.m3u8
CCTV-16,http://39.135.55.105:6610/PLTV/88888888/224/3221227162/index.m3u8?servicetype=1

芒果TV,http://39.135.55.105:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
纯享4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1
欢笑剧场4K,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
LOVE4K,http://177.20.208.58:8000/play/a03r/index.m3u8
南国都市,http://ye23.win/iptv/gztv.php?id=shenghuo


📽老电影,#genre#
七仙女,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b7beebd8eca34abbab1f1fd9a702659b/1200.m3u8?maxbr=2048
刘三姐,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7f06be98a86143528541eb536e15aee6/1200.m3u8?maxbr=2048
刘三姐,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4adbbe5a05464c8d8590c85b187142aa/2000.m3u8?maxbr=2048
天仙配,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/abfbc11216d14ceb99b51c90fd237b93/1200.m3u8?maxbr=2048
梁山伯与祝英台,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/197dae3176454c38b9ea833042601b98/1200.m3u8?maxbr=2048
海棠红,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/09ee02ab00784bd08da58949888a57a7/2000.m3u8?maxbr=2048
三笑,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ce6b8f25e5c44a6ab7d3c63a170cb236/1200.m3u8?maxbr=2048
鱼美人,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/cb2a62888de84566bdd62a32b0f5ec1d/2000.m3u8?maxbr=2048
合辑选段,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8f41493f7b7743b290cd4cab421bf933/1200.m3u8?maxbr=2048
双凤奇缘,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5e1c0f2caea54d2a9465039ac0f50dd2/2000.m3u8?maxbr=2048




浙江台,#genre#
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://www.larryzhu.xyz:8888/udp/233.50.201.136:5140
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
